"QUEST";"ID_DOMICILIO";"AREA";"RENDA_FAMILIAR";"TV";"RADIO";"BANHEIRO";"AUTOMOVEL";"EMPREGADA";"LAVA_ROUPA";"GELADEIRA";"FREEZER";"LAVA_LOUCA";"DVD";"MICRO_ONDAS";"MOTOCICLETA";"SECADORA";"TELEFONE_FIXO";"VIDEOGAME";"TV_ASSINATURA";"ANTENA_PARABOLICA";"AGUA";"RUA";"GRAU_INSTRUCAO";"PNADC_RD_A";"PNADC_RD_B";"PNADC_RD_C";"A1_A";"A1_B";"A1_C";"A2_QTD_DESK";"A2_QTD_NOTE";"A2_QTD_TAB";"A4";"A5_A";"A5_B";"A5_C";"A5_D";"A5_E";"A5_F";"A5_G";"A5_H";"A5_I";"A5_OUTRO";"A5A";"A7";"A7A";"A7B";"A8";"A9";"COD_REGIAO_2";"RENDA_FAMILIAR_2";"CLASSE_2015";"A1_AGREG";"DIC_CEL";"A1_EXCLUSIVOS";"A2_A_FAIXA";"A2_B_FAIXA";"A2_C_FAIXA";"A1A4";"A7_AGREG";"A5_NENHUM";"A9_FAIXA";"PESO";"rep1";"rep2";"rep3";"rep4";"rep5";"rep6";"rep7";"rep8";"rep9";"rep10";"rep11";"rep12";"rep13";"rep14";"rep15";"rep16";"rep17";"rep18";"rep19";"rep20";"rep21";"rep22";"rep23";"rep24";"rep25";"rep26";"rep27";"rep28";"rep29";"rep30";"rep31";"rep32";"rep33";"rep34";"rep35";"rep36";"rep37";"rep38";"rep39";"rep40";"rep41";"rep42";"rep43";"rep44";"rep45";"rep46";"rep47";"rep48";"rep49";"rep50";"rep51";"rep52";"rep53";"rep54";"rep55";"rep56";"rep57";"rep58";"rep59";"rep60";"rep61";"rep62";"rep63";"rep64";"rep65";"rep66";"rep67";"rep68";"rep69";"rep70";"rep71";"rep72";"rep73";"rep74";"rep75";"rep76";"rep77";"rep78";"rep79";"rep80";"rep81";"rep82";"rep83";"rep84";"rep85";"rep86";"rep87";"rep88";"rep89";"rep90";"rep91";"rep92";"rep93";"rep94";"rep95";"rep96";"rep97";"rep98";"rep99";"rep100";"rep101";"rep102";"rep103";"rep104";"rep105";"rep106";"rep107";"rep108";"rep109";"rep110";"rep111";"rep112";"rep113";"rep114";"rep115";"rep116";"rep117";"rep118";"rep119";"rep120";"rep121";"rep122";"rep123";"rep124";"rep125";"rep126";"rep127";"rep128";"rep129";"rep130";"rep131";"rep132";"rep133";"rep134";"rep135";"rep136";"rep137";"rep138";"rep139";"rep140";"rep141";"rep142";"rep143";"rep144";"rep145";"rep146";"rep147";"rep148";"rep149";"rep150";"rep151";"rep152";"rep153";"rep154";"rep155";"rep156";"rep157";"rep158";"rep159";"rep160";"rep161";"rep162";"rep163";"rep164";"rep165";"rep166";"rep167";"rep168";"rep169";"rep170";"rep171";"rep172";"rep173";"rep174";"rep175";"rep176";"rep177";"rep178";"rep179";"rep180";"rep181";"rep182";"rep183";"rep184";"rep185";"rep186";"rep187";"rep188";"rep189";"rep190";"rep191";"rep192";"rep193";"rep194";"rep195";"rep196";"rep197";"rep198";"rep199";"rep200"
185448080;25;1;97;0;0;2;0;0;1;1;1;0;0;0;1;0;0;1;0;0;2;1;1;0;0;0;1;0;0;1;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;97;9;4;97;4;1;1;1;1;0;0;1;1;99;7;564,2590802094;1;4;2;0;2;1;0;1;0;0;1;0;4;2;0;2;0;3;0;0;2;2;4;2;0;0;0;0;1;0;0;2;1;0;3;0;0;1;0;0;1;0;1;1;2;1;2;2;1;0;1;1;1;1;1;0;2;2;1;1;1;2;0;1;0;1;1;1;2;0;1;1;1;1;1;1;0;1;0;1;0;2;1;1;0;0;3;0;1;1;2;0;1;1;0;0;1;1;0;1;2;1;2;0;2;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;2;1;3;1;2;1;0;1;1;1;0;0;1;1;0;2;2;2;1;3;1;4;0;0;2;0;0;1;0;0;2;1;0;0;2;0;2;2;2;1;1;1;1;1;2;2;1;4;2;0;2;0;1;4;0;1;1;4;0;0;0;1;2;0;1;1;1;1;1;1;2;0;2;1;1;0;2;1;2
185471519;26;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;999999999;999999999;999999999;0;1;0;97;0;1;0;1;1;1;0;5;99;99;99;99;99;4;1;4;0;1;99;0;0;0;4;99;99;99;300,635440342949;1;4;2;0;2;1;0;1;0;0;1;0;4;2;0;2;0;3;0;0;2;2;4;2;0;0;0;0;1;0;0;2;1;0;3;0;0;1;0;0;1;0;1;1;2;1;2;2;1;0;1;1;1;1;1;0;2;2;1;1;1;2;0;1;0;1;1;1;2;0;1;1;1;1;1;1;0;1;0;1;0;2;1;1;0;0;3;0;1;1;2;0;1;1;0;0;1;1;0;1;2;1;2;0;2;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;2;1;3;1;2;1;0;1;1;1;0;0;1;1;0;2;2;2;1;3;1;4;0;0;2;0;0;1;0;0;2;1;0;0;2;0;2;2;2;1;1;1;1;1;2;2;1;4;2;0;2;0;1;4;0;1;1;4;0;0;0;1;2;0;1;1;1;1;1;1;2;0;2;1;1;0;2;1;2
185448081;27;1;6;3;1;3;2;1;1;1;1;0;0;1;0;0;0;1;1;0;2;1;5;0;0;0;1;1;1;1;1;1;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;15;4;6;2;1;1;99;1;1;1;1;1;99;9;1135,57000987814;1;4;2;0;2;1;0;1;0;0;1;0;4;2;0;2;0;3;0;0;2;2;4;2;0;0;0;0;1;0;0;2;1;0;3;0;0;1;0;0;1;0;1;1;2;1;2;2;1;0;1;1;1;1;1;0;2;2;1;1;1;2;0;1;0;1;1;1;2;0;1;1;1;1;1;1;0;1;0;1;0;2;1;1;0;0;3;0;1;1;2;0;1;1;0;0;1;1;0;1;2;1;2;0;2;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;2;1;3;1;2;1;0;1;1;1;0;0;1;1;0;2;2;2;1;3;1;4;0;0;2;0;0;1;0;0;2;1;0;0;2;0;2;2;2;1;1;1;1;1;2;2;1;4;2;0;2;0;1;4;0;1;1;4;0;0;0;1;2;0;1;1;1;1;1;1;2;0;2;1;1;0;2;1;2
185439899;29;1;98;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;6;0;0;99;3;4;98;4;0;1;99;0;0;0;3;99;99;1;442,290441065129;1;4;2;0;2;1;0;1;0;0;1;0;4;2;0;2;0;3;0;0;2;2;4;2;0;0;0;0;1;0;0;2;1;0;3;0;0;1;0;0;1;0;1;1;2;1;2;2;1;0;1;1;1;1;1;0;2;2;1;1;1;2;0;1;0;1;1;1;2;0;1;1;1;1;1;1;0;1;0;1;0;2;1;1;0;0;3;0;1;1;2;0;1;1;0;0;1;1;0;1;2;1;2;0;2;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;2;1;3;1;2;1;0;1;1;1;0;0;1;1;0;2;2;2;1;3;1;4;0;0;2;0;0;1;0;0;2;1;0;0;2;0;2;2;2;1;1;1;1;1;2;2;1;4;2;0;2;0;1;4;0;1;1;4;0;0;0;1;2;0;1;1;1;1;1;1;2;0;2;1;1;0;2;1;2
185467521;30;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;4;0;1;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;97;8;4;1;3;0;1;99;0;0;0;3;1;99;6;507,147832661445;1;4;2;0;2;1;0;1;0;0;1;0;4;2;0;2;0;3;0;0;2;2;4;2;0;0;0;0;1;0;0;2;1;0;3;0;0;1;0;0;1;0;1;1;2;1;2;2;1;0;1;1;1;1;1;0;2;2;1;1;1;2;0;1;0;1;1;1;2;0;1;1;1;1;1;1;0;1;0;1;0;2;1;1;0;0;3;0;1;1;2;0;1;1;0;0;1;1;0;1;2;1;2;0;2;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;2;1;3;1;2;1;0;1;1;1;0;0;1;1;0;2;2;2;1;3;1;4;0;0;2;0;0;1;0;0;2;1;0;0;2;0;2;2;2;1;1;1;1;1;2;2;1;4;2;0;2;0;1;4;0;1;1;4;0;0;0;1;2;0;1;1;1;1;1;1;2;0;2;1;1;0;2;1;2
185662334;31;1;5;1;0;1;0;0;1;1;1;0;0;1;2;0;0;0;0;0;2;2;3;1;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;97;10;4;5;4;0;1;99;0;0;0;3;1;99;8;1295,41428121725;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185662469;32;1;97;1;0;1;0;0;1;1;0;0;0;0;2;0;0;1;0;0;1;2;4;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;11;4;97;3;0;1;99;0;0;0;3;1;99;9;2085,05839119875;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185732588;33;1;3;1;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;9;4;3;3;0;1;99;0;0;0;3;1;99;7;1557,67525136648;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185732589;36;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2;1;4;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;0;1;10;10;4;1;4;0;1;99;0;0;0;3;1;99;8;1009,644127793;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185667542;37;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;999999999;999999999;999999999;0;0;1;0;0;0;1;0;0;0;0;6;99;99;99;99;99;4;1;4;0;0;99;0;0;0;4;99;99;99;880,524213732543;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185732591;38;1;1;1;0;2;0;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;4;0;0;0;0;0;0;999999999;999999999;999999999;0;0;0;0;1;1;0;0;0;0;0;5;99;99;99;99;99;4;1;3;0;1;99;0;0;0;4;99;99;99;1009,644127793;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185732590;39;1;98;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;999999999;999999999;999999999;0;0;1;1;0;0;0;0;0;0;0;97;99;99;99;99;99;4;98;4;0;0;99;0;0;0;4;99;99;99;880,524213732543;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185732725;40;1;2;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;4;0;0;0;0;0;1;999999999;999999999;1;1;99;99;99;99;99;99;99;99;99;99;99;3;1;1;6;17;4;2;4;1;1;3;0;0;1;1;1;99;1;1485,37360096659;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185746411;41;1;3;1;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;13;4;3;3;0;1;99;0;0;0;3;1;99;9;1009,644127793;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185739947;42;1;3;1;3;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;2;1;3;0;1;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;13;4;3;4;0;1;99;0;0;0;3;1;99;9;1818,40744670099;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185735965;43;1;97;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;2;4;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;97;97;4;97;3;0;1;99;0;0;0;3;1;99;97;2085,05839119875;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185737185;44;1;98;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;999999999;999999999;999999999;0;0;1;0;0;1;0;98;0;0;0;2;99;99;99;99;99;4;98;4;0;0;99;0;0;0;4;99;99;99;880,524213732543;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
186339303;45;1;4;1;1;1;0;0;2;1;1;0;0;0;1;1;0;0;0;0;2;1;4;0;0;0;0;0;0;999999999;999999999;999999999;0;0;0;1;1;0;0;1;0;0;0;7;99;99;99;99;99;4;4;3;0;1;99;0;0;0;4;99;99;99;1894,9890479892;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185516079;46;1;1;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;3;1;0;0;0;1;0;999999999;1;999999999;1;99;99;99;99;99;99;99;99;99;99;99;6;1;0;99;17;4;1;3;1;1;2;0;1;0;1;99;99;1;200,693535883614;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185527889;47;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;4;0;1;0;0;0;0;999999999;999999999;999999999;0;0;0;0;1;0;0;0;0;0;1;10;99;99;99;99;99;4;1;3;0;1;99;0;0;0;4;99;99;99;338,553869884502;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185527890;48;1;2;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;999999999;999999999;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;97;13;4;2;3;0;1;99;0;0;0;3;1;99;9;475,237062794257;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185516078;50;1;5;2;1;2;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;5;0;0;0;0;1;0;999999999;1;999999999;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;9;13;4;5;2;1;1;2;0;1;0;1;1;99;9;818,902674844574;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
185568924;51;1;5;2;0;2;1;0;1;1;1;0;1;1;2;1;0;0;1;0;1;1;5;0;0;0;0;1;1;999999999;2;1;1;99;99;99;99;99;99;99;99;99;99;99;3;1;0;10;16;4;5;2;1;1;99;0;2;1;1;1;99;10;834,100997139056;1;0;0;1;1;0;0;2;1;0;2;2;1;1;1;0;3;1;1;0;1;3;2;0;0;2;0;0;2;1;2;2;1;1;3;1;1;1;1;4;0;2;1;2;1;1;0;2;0;1;2;1;3;0;0;3;0;1;0;1;1;1;1;1;1;2;1;0;0;1;2;1;0;0;0;2;2;1;2;1;2;1;3;1;1;0;2;0;3;2;1;0;1;2;0;0;1;0;2;1;1;1;0;1;1;1;2;1;1;1;1;0;2;1;0;1;1;1;0;2;0;1;3;1;5;0;0;1;0;1;1;2;3;2;0;0;0;2;1;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;3;1;0;0;0;2;0;5;3;2;2;2;0;1;0;0;2;1;3;1;2;1;0;2;1;1;1;1;0;1;0;0;2;1;0;1;1;0;0;1;1;0;0;0;2;0
